Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,5,L8 and L9: Small employers and own account workers,0
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,6,L10 and L11: Lower supervisory and technical occupations,2
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,7,L12: Semi-routine occupations,2
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,8,L13: Routine occupations,2
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,9,L14.1: Never worked,7
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,10,L14.2: Long-term unemployed,0
E05014053,Abbey (Barking and Dagenham),18,Other ethnic group: Arab,11,L15: Full-time students,3
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,-8,Does not apply,30
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,2,L3: Higher professional occupations,10
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",5
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,4,L7: Intermediate occupations,4
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,5,L8 and L9: Small employers and own account workers,22
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,6,L10 and L11: Lower supervisory and technical occupations,3
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,7,L12: Semi-routine occupations,10
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,8,L13: Routine occupations,20
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,9,L14.1: Never worked,11
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,10,L14.2: Long-term unemployed,1
E05014053,Abbey (Barking and Dagenham),19,Other ethnic group: Any other ethnic group,11,L15: Full-time students,13
E05014054,Alibon,-8,Does not apply,-8,Does not apply,0
E05014054,Alibon,-8,Does not apply,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05014054,Alibon,-8,Does not apply,2,L3: Higher professional occupations,0
E05014054,Alibon,-8,Does not apply,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05014054,Alibon,-8,Does not apply,4,L7: Intermediate occupations,0
E05014054,Alibon,-8,Does not apply,5,L8 and L9: Small employers and own account workers,0
E05014054,Alibon,-8,Does not apply,6,L10 and L11: Lower supervisory and technical occupations,0
E05014054,Alibon,-8,Does not apply,7,L12: Semi-routine occupations,0
E05014054,Alibon,-8,Does not apply,8,L13: Routine occupations,0
E05014054,Alibon,-8,Does not apply,9,L14.1: Never worked,0
E05014054,Alibon,-8,Does not apply,10,L14.2: Long-term unemployed,0
E05014054,Alibon,-8,Does not apply,11,L15: Full-time students,0
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",-8,Does not apply,282
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,L1 and L2: Large employers and higher managerial and administrative occupations,15
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,L3: Higher professional occupations,26
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",85
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,L7: Intermediate occupations,67
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,L8 and L9: Small employers and own account workers,60
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,L10 and L11: Lower supervisory and technical occupations,18
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L12: Semi-routine occupations,63
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L13: Routine occupations,53
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",9,L14.1: Never worked,109
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",10,L14.2: Long-term unemployed,10
E05014054,Alibon,1,"Asian, Asian British or Asian Welsh: Bangladeshi",11,L15: Full-time students,84
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",-8,Does not apply,9
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",2,L3: Higher professional occupations,5
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",7
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",4,L7: Intermediate occupations,4
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",5,L8 and L9: Small employers and own account workers,4
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",6,L10 and L11: Lower supervisory and technical occupations,10
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",7,L12: Semi-routine occupations,4
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",8,L13: Routine occupations,9
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",9,L14.1: Never worked,6
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",10,L14.2: Long-term unemployed,0
E05014054,Alibon,2,"Asian, Asian British or Asian Welsh: Chinese",11,L15: Full-time students,3
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",-8,Does not apply,57
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",1,L1 and L2: Large employers and higher managerial and administrative occupations,3
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",2,L3: Higher professional occupations,15
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",45
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",4,L7: Intermediate occupations,20
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",5,L8 and L9: Small employers and own account workers,14
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",6,L10 and L11: Lower supervisory and technical occupations,15
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",7,L12: Semi-routine occupations,16
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",8,L13: Routine occupations,18
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",9,L14.1: Never worked,24
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",10,L14.2: Long-term unemployed,1
E05014054,Alibon,3,"Asian, Asian British or Asian Welsh: Indian",11,L15: Full-time students,23
E05014054,Alibon,4,"Asian, Asian British or Asian Welsh: Pakistani",-8,Does not apply,97
E05014054,Alibon,4,"Asian, Asian British or Asian Welsh: Pakistani",1,L1 and L2: Large employers and higher managerial and administrative occupations,4
