Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013652,Belsize,13,"White: English, Welsh, Scottish, Northern Irish or British",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",1056
E05013652,Belsize,13,"White: English, Welsh, Scottish, Northern Irish or British",4,L7: Intermediate occupations,238
E05013652,Belsize,13,"White: English, Welsh, Scottish, Northern Irish or British",5,L8 and L9: Small employers and own account workers,471
E05013652,Belsize,13,"White: English, Welsh, Scottish, Northern Irish or British",6,L10 and L11: Lower supervisory and technical occupations,41
E05013652,Belsize,13,"White: English, Welsh, Scottish, Northern Irish or British",7,L12: Semi-routine occupations,127
E05013652,Belsize,13,"White: English, Welsh, Scottish, Northern Irish or British",8,L13: Routine occupations,84
E05013652,Belsize,13,"White: English, Welsh, Scottish, Northern Irish or British",9,L14.1: Never worked,152
E05013652,Belsize,13,"White: English, Welsh, Scottish, Northern Irish or British",10,L14.2: Long-term unemployed,46
E05013652,Belsize,13,"White: English, Welsh, Scottish, Northern Irish or British",11,L15: Full-time students,224
E05013652,Belsize,14,White: Irish,-8,Does not apply,13
E05013652,Belsize,14,White: Irish,1,L1 and L2: Large employers and higher managerial and administrative occupations,22
E05013652,Belsize,14,White: Irish,2,L3: Higher professional occupations,48
E05013652,Belsize,14,White: Irish,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",62
E05013652,Belsize,14,White: Irish,4,L7: Intermediate occupations,17
E05013652,Belsize,14,White: Irish,5,L8 and L9: Small employers and own account workers,23
E05013652,Belsize,14,White: Irish,6,L10 and L11: Lower supervisory and technical occupations,5
E05013652,Belsize,14,White: Irish,7,L12: Semi-routine occupations,9
E05013652,Belsize,14,White: Irish,8,L13: Routine occupations,17
E05013652,Belsize,14,White: Irish,9,L14.1: Never worked,11
E05013652,Belsize,14,White: Irish,10,L14.2: Long-term unemployed,5
E05013652,Belsize,14,White: Irish,11,L15: Full-time students,7
E05013652,Belsize,15,White: Gypsy or Irish Traveller,-8,Does not apply,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,2,L3: Higher professional occupations,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,4,L7: Intermediate occupations,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,5,L8 and L9: Small employers and own account workers,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,6,L10 and L11: Lower supervisory and technical occupations,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,7,L12: Semi-routine occupations,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,8,L13: Routine occupations,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,9,L14.1: Never worked,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,10,L14.2: Long-term unemployed,0
E05013652,Belsize,15,White: Gypsy or Irish Traveller,11,L15: Full-time students,0
E05013652,Belsize,16,White: Roma,-8,Does not apply,1
E05013652,Belsize,16,White: Roma,1,L1 and L2: Large employers and higher managerial and administrative occupations,2
E05013652,Belsize,16,White: Roma,2,L3: Higher professional occupations,4
E05013652,Belsize,16,White: Roma,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",14
E05013652,Belsize,16,White: Roma,4,L7: Intermediate occupations,1
E05013652,Belsize,16,White: Roma,5,L8 and L9: Small employers and own account workers,4
E05013652,Belsize,16,White: Roma,6,L10 and L11: Lower supervisory and technical occupations,3
E05013652,Belsize,16,White: Roma,7,L12: Semi-routine occupations,4
E05013652,Belsize,16,White: Roma,8,L13: Routine occupations,7
E05013652,Belsize,16,White: Roma,9,L14.1: Never worked,0
E05013652,Belsize,16,White: Roma,10,L14.2: Long-term unemployed,1
E05013652,Belsize,16,White: Roma,11,L15: Full-time students,6
E05013652,Belsize,17,White: Other White,-8,Does not apply,715
E05013652,Belsize,17,White: Other White,1,L1 and L2: Large employers and higher managerial and administrative occupations,514
E05013652,Belsize,17,White: Other White,2,L3: Higher professional occupations,1016
E05013652,Belsize,17,White: Other White,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",848
E05013652,Belsize,17,White: Other White,4,L7: Intermediate occupations,165
E05013652,Belsize,17,White: Other White,5,L8 and L9: Small employers and own account workers,305
E05013652,Belsize,17,White: Other White,6,L10 and L11: Lower supervisory and technical occupations,43
E05013652,Belsize,17,White: Other White,7,L12: Semi-routine occupations,81
E05013652,Belsize,17,White: Other White,8,L13: Routine occupations,79
