Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013904,Beckton,-8,Does not apply,-8,Does not apply,0
E05013904,Beckton,-8,Does not apply,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013904,Beckton,-8,Does not apply,2,L3: Higher professional occupations,0
E05013904,Beckton,-8,Does not apply,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05013904,Beckton,-8,Does not apply,4,L7: Intermediate occupations,0
E05013904,Beckton,-8,Does not apply,5,L8 and L9: Small employers and own account workers,0
E05013904,Beckton,-8,Does not apply,6,L10 and L11: Lower supervisory and technical occupations,0
E05013904,Beckton,-8,Does not apply,7,L12: Semi-routine occupations,0
E05013904,Beckton,-8,Does not apply,8,L13: Routine occupations,0
E05013904,Beckton,-8,Does not apply,9,L14.1: Never worked,0
E05013904,Beckton,-8,Does not apply,10,L14.2: Long-term unemployed,0
E05013904,Beckton,-8,Does not apply,11,L15: Full-time students,0
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",-8,Does not apply,443
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",1,L1 and L2: Large employers and higher managerial and administrative occupations,18
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2,L3: Higher professional occupations,51
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",142
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",4,L7: Intermediate occupations,113
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",5,L8 and L9: Small employers and own account workers,96
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6,L10 and L11: Lower supervisory and technical occupations,45
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L12: Semi-routine occupations,137
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L13: Routine occupations,83
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",9,L14.1: Never worked,281
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",10,L14.2: Long-term unemployed,34
E05013904,Beckton,1,"Asian, Asian British or Asian Welsh: Bangladeshi",11,L15: Full-time students,192
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",-8,Does not apply,48
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",1,L1 and L2: Large employers and higher managerial and administrative occupations,11
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",2,L3: Higher professional occupations,62
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",57
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",4,L7: Intermediate occupations,36
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",5,L8 and L9: Small employers and own account workers,42
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",6,L10 and L11: Lower supervisory and technical occupations,23
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",7,L12: Semi-routine occupations,29
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",8,L13: Routine occupations,59
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",9,L14.1: Never worked,37
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",10,L14.2: Long-term unemployed,10
E05013904,Beckton,2,"Asian, Asian British or Asian Welsh: Chinese",11,L15: Full-time students,29
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",-8,Does not apply,100
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",1,L1 and L2: Large employers and higher managerial and administrative occupations,24
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",2,L3: Higher professional occupations,90
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",85
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",4,L7: Intermediate occupations,44
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",5,L8 and L9: Small employers and own account workers,39
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",6,L10 and L11: Lower supervisory and technical occupations,13
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",7,L12: Semi-routine occupations,60
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",8,L13: Routine occupations,39
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",9,L14.1: Never worked,58
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",10,L14.2: Long-term unemployed,9
E05013904,Beckton,3,"Asian, Asian British or Asian Welsh: Indian",11,L15: Full-time students,112
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",-8,Does not apply,191
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",1,L1 and L2: Large employers and higher managerial and administrative occupations,15
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",2,L3: Higher professional occupations,53
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",74
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",4,L7: Intermediate occupations,49
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",5,L8 and L9: Small employers and own account workers,52
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",6,L10 and L11: Lower supervisory and technical occupations,19
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",7,L12: Semi-routine occupations,74
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",8,L13: Routine occupations,45
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",9,L14.1: Never worked,184
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",10,L14.2: Long-term unemployed,18
E05013904,Beckton,4,"Asian, Asian British or Asian Welsh: Pakistani",11,L15: Full-time students,75
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",-8,Does not apply,87
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",1,L1 and L2: Large employers and higher managerial and administrative occupations,17
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",2,L3: Higher professional occupations,23
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",61
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",4,L7: Intermediate occupations,34
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",5,L8 and L9: Small employers and own account workers,36
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",6,L10 and L11: Lower supervisory and technical occupations,19
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",7,L12: Semi-routine occupations,52
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",8,L13: Routine occupations,33
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",9,L14.1: Never worked,38
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",10,L14.2: Long-term unemployed,8
E05013904,Beckton,5,"Asian, Asian British or Asian Welsh: Other Asian",11,L15: Full-time students,55
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",-8,Does not apply,364
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,L1 and L2: Large employers and higher managerial and administrative occupations,37
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,L3: Higher professional occupations,111
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",308
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,L7: Intermediate occupations,149
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,L8 and L9: Small employers and own account workers,120
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,L10 and L11: Lower supervisory and technical occupations,69
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,L12: Semi-routine occupations,197
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",8,L13: Routine occupations,165
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",9,L14.1: Never worked,156
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",10,L14.2: Long-term unemployed,44
E05013904,Beckton,6,"Black, Black British, Black Welsh, Caribbean or African: African",11,L15: Full-time students,308
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",-8,Does not apply,93
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,L1 and L2: Large employers and higher managerial and administrative occupations,17
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2,L3: Higher professional occupations,27
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",111
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,L7: Intermediate occupations,85
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",5,L8 and L9: Small employers and own account workers,36
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",6,L10 and L11: Lower supervisory and technical occupations,22
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",7,L12: Semi-routine occupations,84
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",8,L13: Routine occupations,57
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",9,L14.1: Never worked,63
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",10,L14.2: Long-term unemployed,14
E05013904,Beckton,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",11,L15: Full-time students,70
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",-8,Does not apply,106
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1,L1 and L2: Large employers and higher managerial and administrative occupations,5
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",2,L3: Higher professional occupations,7
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",34
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",4,L7: Intermediate occupations,19
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",5,L8 and L9: Small employers and own account workers,12
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",6,L10 and L11: Lower supervisory and technical occupations,8
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",7,L12: Semi-routine occupations,18
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",8,L13: Routine occupations,12
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",9,L14.1: Never worked,18
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10,L14.2: Long-term unemployed,3
E05013904,Beckton,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",11,L15: Full-time students,36
E05013904,Beckton,9,Mixed or Multiple ethnic groups: White and Asian,-8,Does not apply,68
