Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05011469,Kenley,18,Other ethnic group: Arab,9,L14.1: Never worked,3
E05011469,Kenley,18,Other ethnic group: Arab,10,L14.2: Long-term unemployed,1
E05011469,Kenley,18,Other ethnic group: Arab,11,L15: Full-time students,5
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,-8,Does not apply,44
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,1,L1 and L2: Large employers and higher managerial and administrative occupations,13
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,2,L3: Higher professional occupations,30
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",31
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,4,L7: Intermediate occupations,12
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,5,L8 and L9: Small employers and own account workers,23
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,6,L10 and L11: Lower supervisory and technical occupations,5
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,7,L12: Semi-routine occupations,13
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,8,L13: Routine occupations,19
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,9,L14.1: Never worked,15
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,10,L14.2: Long-term unemployed,4
E05011469,Kenley,19,Other ethnic group: Any other ethnic group,11,L15: Full-time students,18
E05011470,New Addington North,-8,Does not apply,-8,Does not apply,0
E05011470,New Addington North,-8,Does not apply,1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05011470,New Addington North,-8,Does not apply,2,L3: Higher professional occupations,0
E05011470,New Addington North,-8,Does not apply,3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E05011470,New Addington North,-8,Does not apply,4,L7: Intermediate occupations,0
